data_source,category,topic,traffic,sub_topics,date,modified_topic,database_id,Agent Settings,gen_type
GPT-4o,,,,,,Sharpening a Sword: Mimicking sharpening a blade while discussing weapon maintenance.,,Link,motion imitation
GPT-4o,,,,,,Navigating a Maze: Pretending to explore a maze while discussing strategies for getting through complex areas.,,Link,motion imitation
GPT-4o,,,,,,Reading Ancient Texts: Mimicking holding a scroll or tablet while discussing the lore of Hyrule.,,Link,motion imitation
GPT-4o,,,,,,Resting at an Inn: Pretending to sit or relax while discussing the importance of rest in long adventures.,,Link,motion imitation
GPT-4o,,,,,,Escaping from Enemies: Mimicking running or dodging while discussing tactics for avoiding danger.,,Link,motion imitation
GPT-4o,,,,,,Planting a Seed: Pretending to plant something while discussing agriculture or regrowth.,,Link,motion imitation
GPT-4o,,,,,,Using a Telescope: Pretending to look through a spyglass while discussing scouting or surveying the land.,,Link,motion imitation
GPT-4o,,,,,,Trading with Merchants: Pretending to exchange items while discussing bartering with NPCs.,,Link,motion imitation
GPT-4o,,,,,,Climbing a Tower: Mimicking climbing while discussing finding high vantage points for scouting.,,Link,motion imitation
GPT-4o,,,,,,Lighting a Lantern: Pretending to light a lantern while discussing exploring dark places.,,Link,motion imitation
GPT-4o,,,,,,Fighting a Boss: Mimicking dodging and attacking while discussing strategies for taking on powerful foes.,,Link,motion imitation
GPT-4o,,,,,,Ringing a Bell: Pretending to ring a bell while discussing signaling for help or alerting others.,,Link,motion imitation
GPT-4o,,,,,,Using a Slingshot: Pretending to aim and fire a slingshot while discussing accuracy in combat.,,Link,motion imitation
GPT-4o,,,,,,Practicing Sword Parry: Mimicking defensive sword movements while discussing timing and reflexes.,,Link,motion imitation
GPT-4o,,,,,,Climbing a Ladder: Pretending to climb a ladder while discussing reaching new areas.,,Link,motion imitation
GPT-4o,,,,,,Lifting a Treasure Chest: Mimicking opening and lifting a chest while discussing treasure discoveries.,,Link,motion imitation
GPT-4o,,,,,,Using a Spyglass: Pretending to peer through a spyglass while discussing long-range scouting.,,Link,motion imitation
GPT-4o,,,,,,Running Across a Field: Mimicking running motions while discussing traversing vast areas.,,Link,motion imitation
GPT-4o,,,,,,Throwing a Bomb Flower: Pretending to toss a bomb flower while discussing timing and precision.,,Link,motion imitation
GPT-4o,,,,,,Taming a Wild Horse: Mimicking calming a horse while discussing horseback riding techniques.,,Link,motion imitation
GPT-4o,,,,,,Paddling a Canoe: Pretending to paddle while discussing traveling across rivers and lakes.,,Link,motion imitation
GPT-4o,,,,,,Gathering Herbs: Mimicking collecting plants while discussing gathering resources for potions.,,Link,motion imitation
GPT-4o,,,,,,Spinning with a Sword: Pretending to perform a spin attack while discussing combat techniques.,,Link,motion imitation
GPT-4o,,,,,,Fishing with a Net: Mimicking casting a net while discussing catching fish.,,Link,motion imitation
GPT-4o,,,,,,Carrying a Torch: Pretending to hold a torch while discussing navigating dark caves.,,Link,motion imitation
GPT-4o,,,,,,Rowing a Boat: Mimicking rowing while discussing water exploration.,,Link,motion imitation
GPT-4o,,,,,,Pushing a Block: Pretending to push a large object while discussing solving environmental puzzles.,,Link,motion imitation
GPT-4o,,,,,,Using a Lantern: Mimicking holding a lantern while discussing exploring ancient ruins.,,Link,motion imitation
GPT-4o,,,,,,Setting a Trap: Pretending to set up a trap while discussing tactical planning for enemies.,,Link,motion imitation
GPT-4o,,,,,,Training with a Staff: Mimicking staff combat while discussing new weapon styles.,,Link,motion imitation
GPT-4o,,,,,,Catching a Bug: Pretending to catch bugs in a jar while discussing unique items.,,Link,motion imitation
GPT-4o,,,,,,Opening a Secret Door: Mimicking unlocking a hidden door while discussing hidden areas.,,Link,motion imitation
GPT-4o,,,,,,Sharpening an Arrow: Pretending to craft or sharpen arrows while discussing ranged attacks.,,Link,motion imitation
GPT-4o,,,,,,Balancing on a Log: Mimicking balancing on a narrow surface while discussing agility.,,Link,motion imitation
GPT-4o,,,,,,Inspecting Ruins: Pretending to analyze ancient structures while discussing Hyrule’s history.,,Link,motion imitation
GPT-4o,,,,,,Jumping Over Obstacles: Mimicking leaping over hurdles while discussing quick movements.,,Link,motion imitation
GPT-4o,,,,,,Firing a Grappling Hook: Pretending to launch a grappling hook while discussing reaching new heights.,,Link,motion imitation
GPT-4o,,,,,,Navigating a Tightrope: Mimicking walking on a tightrope while discussing dangerous challenges.,,Link,motion imitation
GPT-4o,,,,,,Using a Catapult: Pretending to operate a catapult while discussing large-scale combat.,,Link,motion imitation
GPT-4o,,,,,,Chasing Wild Game: Mimicking hunting while discussing gathering meat for survival.,,Link,motion imitation
GPT-4o,,,,,,Trading Items: Pretending to exchange items while discussing bartering with NPCs.,,Link,motion imitation
GPT-4o,,,,,,Reading a Map: Mimicking looking at a map while discussing exploration routes.,,Link,motion imitation
GPT-4o,,,,,,Cooking Stew: Pretending to stir a pot while discussing preparing meals in the wild.,,Link,motion imitation
GPT-4o,,,,,,Navigating a Swamp: Mimicking careful steps through mud while discussing challenging environments.,,Link,motion imitation
GPT-4o,,,,,,Raising a Shield: Pretending to block an attack while discussing defensive strategies.,,Link,motion imitation
GPT-4o,,,,,,Firing a Cannon: Mimicking operating a cannon while discussing battles with large enemies.,,Link,motion imitation
GPT-4o,,,,,,Flying a Kite: Pretending to fly a kite while discussing relaxing outdoor activities.,,Link,motion imitation
GPT-4o,,,,,,Using a Slingshot to Knock Down Fruit: Mimicking aiming a slingshot while discussing resource collection.,,Link,motion imitation
GPT-4o,,,,,,Throwing a Boomerang Around a Tree: Pretending to throw a boomerang while discussing tool versatility.,,Link,motion imitation
GPT-4o,,,,,,Checking a Compass: Pretending to look at a compass while discussing navigation in unfamiliar areas.,,Link,motion imitation
GPT-4o,,,,,,Training with a Bow: Mimicking archery practice while discussing improving accuracy.,,Link,motion imitation
GPT-4o,,,,,,Wading Through Water: Pretending to move through shallow water while discussing challenges of water areas.,,Link,motion imitation
GPT-4o,,,,,,Climbing Up a Cliffside: Mimicking climbing rocks while discussing scaling mountains.,,Link,motion imitation
GPT-4o,,,,,,Inspecting Ancient Artifacts: Pretending to examine an artifact while discussing Hyrule’s culture.,,Link,motion imitation
GPT-4o,,,,,,Resting by a Campfire: Mimicking warming hands by a fire while discussing camping during travels.,,Link,motion imitation
GPT-4o,,,,,,Jumping Off a Cliff with a Paraglider: Mimicking leaping into the air while discussing gliding adventures.,,Link,motion imitation
GPT-4o,,,,,,Tuning a Musical Instrument: Pretending to tune a harp or other instrument while discussing music.,,Link,motion imitation
GPT-4o,,,,,,Fishing with a Spear: Mimicking thrusting a spear while discussing spear fishing techniques.,,Link,motion imitation
GPT-4o,,,,,,Walking Through Snow: Pretending to trudge through snow while discussing survival in cold regions.,,Link,motion imitation
GPT-4o,,,,,,Firing a Bomb Arrow into the Sky: Pretending to shoot a bomb arrow while discussing aerial strategies.,,Link,motion imitation
GPT-4o,,,,,,Reading a Scroll: Mimicking unrolling a scroll while discussing magical knowledge.,,Link,motion imitation
GPT-4o,,,,,,Tying a Rope to Secure a Boat: Pretending to secure a boat while discussing waterway navigation.,,Link,motion imitation
GPT-4o,,,,,,Using a Leaf to Glide in the Wind: Mimicking holding a leaf while discussing air travel in high places.,,Link,motion imitation
GPT-4o,,,,,,Opening a Hidden Passageway: Pretending to push aside a wall while discussing secret discoveries.,,Link,motion imitation
GPT-4o,,,,,,Performing a Backflip: Mimicking a jump or flip while discussing acrobatic combat techniques.,,Link,motion imitation
GPT-4o,,,,,,Jumping Over a Pit: Pretending to leap over a gap while discussing dangerous terrain.,,Link,motion imitation
GPT-4o,,,,,,Restoring Health at a Fairy Fountain: Mimicking using healing items while discussing recovery.,,Link,motion imitation
GPT-4o,,,,,,Fending Off a Wolf Pack: Pretending to defend against multiple enemies while discussing tactics for wild animals.,,Link,motion imitation
GPT-4o,,,,,,Casting a Light Spell: Mimicking casting magic while discussing using light in dark areas.,,Link,motion imitation
GPT-4o,,,,,,Tracking Footprints in the Snow: Pretending to follow tracks while discussing finding hidden paths.,,Link,motion imitation
GPT-4o,,,,,,Shooting Down a Flying Enemy: Pretending to aim at an airborne target while discussing aerial combat.,,Link,motion imitation
GPT-4o,,,,,,Ringing a Temple Bell: Pretending to ring a large bell while discussing mystical events in the temple.,,Link,motion imitation
GPT-4o,,,,,,Peeling a Banana: Mimicking peeling a banana while discussing favorite fruits.,,Bananya,motion imitation
GPT-4o,,,,,,Jumping for Joy: Pretending to jump excitedly while discussing happy moments.,,Bananya,motion imitation
GPT-4o,,,,,,Cuddling a Soft Toy: Mimicking hugging a soft toy while discussing favorite plushies.,,Bananya,motion imitation
GPT-4o,,,,,,Stretching Arms: Mimicking a morning stretch while discussing starting the day.,,Bananya,motion imitation
GPT-4o,,,,,,Waving Hello: Pretending to wave while discussing friendly greetings.,,Bananya,motion imitation
GPT-4o,,,,,,Eating a Snack: Mimicking eating a treat while discussing favorite snacks.,,Bananya,motion imitation
GPT-4o,,,,,,Yawning Sleepily: Pretending to yawn while discussing feeling tired or taking naps.,,Bananya,motion imitation
GPT-4o,,,,,,Playing with a Ball: Mimicking rolling a ball while discussing fun games.,,Bananya,motion imitation
GPT-4o,,,,,,Hopping Around: Pretending to hop while discussing playful activities.,,Bananya,motion imitation
GPT-4o,,,,,,Pointing to the Sky: Mimicking pointing while discussing flying or looking at clouds.,,Bananya,motion imitation
GPT-4o,,,,,,Balancing on One Foot: Mimicking balancing while discussing playful challenges.,,Bananya,motion imitation
GPT-4o,,,,,,Climbing a Small Tree: Pretending to climb while discussing exploring the outdoors.,,Bananya,motion imitation
GPT-4o,,,,,,Picking Flowers: Mimicking picking flowers while discussing nature.,,Bananya,motion imitation
GPT-4o,,,,,,Sniffing a Flower: Pretending to smell a flower while discussing scents and smells.,,Bananya,motion imitation
GPT-4o,,,,,,Holding a Tiny Umbrella: Mimicking holding a small umbrella while discussing rainy days.,,Bananya,motion imitation
GPT-4o,,,,,,Curling Up to Sleep: Pretending to curl into a ball while discussing resting or relaxation.,,Bananya,motion imitation
GPT-4o,,,,,,Wiggling a Tail: Mimicking tail movements while discussing being excited or curious.,,Bananya,motion imitation
GPT-4o,,,,,,Waving Paws: Pretending to wave paws in the air while discussing playful gestures.,,Bananya,motion imitation
GPT-4o,,,,,,Tapping Feet: Mimicking tapping feet while discussing music or dancing.,,Bananya,motion imitation
GPT-4o,,,,,,Looking Around Curiously: Pretending to peer around while discussing exploring new places.,,Bananya,motion imitation
GPT-4o,,,,,,Catching a Butterfly: Mimicking catching a butterfly while discussing delicate moments.,,Bananya,motion imitation
GPT-4o,,,,,,Snuggling in a Blanket: Pretending to wrap up in a blanket while discussing comfort.,,Bananya,motion imitation
GPT-4o,,,,,,Batting at a Toy: Mimicking pawing at something while discussing playtime.,,Bananya,motion imitation
GPT-4o,,,,,,Rubbing Tummy: Pretending to rub the belly while discussing food cravings.,,Bananya,motion imitation
GPT-4o,,,,,,Bouncing Like a Ball: Mimicking bouncing movements while discussing energetic activities.,,Bananya,motion imitation
GPT-4o,,,,,,Scratching Ears: Pretending to scratch an ear while discussing habits or itchy moments.,,Bananya,motion imitation
GPT-4o,,,,,,Jumping into a Box: Pretending to jump into a small space while discussing hiding spots.,,Bananya,motion imitation
GPT-4o,,,,,,Purring Contentedly: Mimicking a content posture while discussing feeling relaxed or happy.,,Bananya,motion imitation
GPT-4o,,,,,,Tickling with Whiskers: Pretending to tickle with whiskers while discussing playful moments.,,Bananya,motion imitation
GPT-4o,,,,,,Chasing a Feather: Mimicking chasing something light while discussing fun games.,,Bananya,motion imitation
GPT-4o,,,,,,Licking Paws: Pretending to clean paws while discussing grooming habits.,,Bananya,motion imitation
GPT-4o,,,,,,Catching a Falling Leaf: Mimicking catching leaves while discussing autumn and seasons.,,Bananya,motion imitation
GPT-4o,,,,,,Sitting on a Pillow: Pretending to sit comfortably while discussing relaxation spots.,,Bananya,motion imitation
GPT-4o,,,,,,Bouncing on a Bed: Mimicking bouncing on soft surfaces while discussing favorite cozy places.,,Bananya,motion imitation
GPT-4o,,,,,,Poking a Friend: Pretending to poke a friend while discussing gentle teasing.,,Bananya,motion imitation
GPT-4o,,,,,,Peeking from Behind a Curtain: Mimicking peeking while discussing being curious or shy.,,Bananya,motion imitation
GPT-4o,,,,,,Dancing to a Song: Mimicking dancing while discussing favorite music.,,Bananya,motion imitation
GPT-4o,,,,,,Hopping Like a Bunny: Pretending to hop like a bunny while discussing animal behaviors.,,Bananya,motion imitation
GPT-4o,,,,,,Sniffing the Air: Mimicking sniffing while discussing noticing different scents.,,Bananya,motion imitation
GPT-4o,,,,,,Rolling Around: Pretending to roll on the floor while discussing being playful or silly.,,Bananya,motion imitation
GPT-4o,,,,,,Playing with a Yarn Ball: Mimicking batting at yarn while discussing favorite toys.,,Bananya,motion imitation
GPT-4o,,,,,,Crawling Through a Tunnel: Pretending to crawl while discussing small spaces and hideouts.,,Bananya,motion imitation
GPT-4o,,,,,,Sitting on a Swing: Mimicking swinging while discussing childhood fun.,,Bananya,motion imitation
GPT-4o,,,,,,Trying to Fly: Pretending to flap wings or arms while discussing dreams of flying.,,Bananya,motion imitation
GPT-4o,,,,,,"Blowing Bubbles: Mimicking blowing bubbles while discussing fun, light-hearted activities.",,Bananya,motion imitation
GPT-4o,,,,,,Catching Bubbles: Pretending to catch bubbles while discussing playful moments.,,Bananya,motion imitation
GPT-4o,,,,,,Tickling a Friend: Mimicking playful tickling while discussing friendly interactions.,,Bananya,motion imitation
GPT-4o,,,,,,Holding a Balloon: Pretending to hold a balloon while discussing festive occasions.,,Bananya,motion imitation
GPT-4o,,,,,,Balancing a Banana on Head: Mimicking balancing objects while discussing fun challenges.,,Bananya,motion imitation
GPT-4o,,,,,,Leaping into the Air: Pretending to leap while discussing energetic moments.,,Bananya,motion imitation
GPT-4o,,,,,,Pouncing Playfully: Mimicking pouncing while discussing games and playful actions.,,Bananya,motion imitation
GPT-4o,,,,,,Giving a High-Five: Pretending to high-five while discussing friendly gestures.,,Bananya,motion imitation
GPT-4o,,,,,,Playing Peek-a-Boo: Mimicking covering and uncovering eyes while discussing simple games.,,Bananya,motion imitation
GPT-4o,,,,,,Eating a Banana Sundae: Pretending to eat a sundae while discussing favorite desserts.,,Bananya,motion imitation
GPT-4o,,,,,,Jumping into a Puddle: Mimicking splashing in a puddle while discussing rainy day fun.,,Bananya,motion imitation
GPT-4o,,,,,,Waving a Flag: Pretending to wave a flag while discussing celebrations.,,Bananya,motion imitation
GPT-4o,,,,,,Blowing on Hot Food: Mimicking blowing on food to cool it while discussing mealtime.,,Bananya,motion imitation
GPT-4o,,,,,,Reaching for the Stars: Pretending to stretch arms up high while discussing big dreams.,,Bananya,motion imitation
GPT-4o,,,,,,Spinning Around in Circles: Mimicking spinning while discussing feeling dizzy or having fun.,,Bananya,motion imitation
GPT-4o,,,,,,Snuggling Under a Hat: Pretending to hide under a hat while discussing staying warm or cozy.,,Bananya,motion imitation
GPT-4o,,,,,,Waving Goodbye: Pretending to wave farewell while discussing leaving or saying goodbye.,,Bananya,motion imitation
GPT-4o,,,,,,Balancing on a Tightrope: Mimicking balance while discussing careful actions and focus.,,Bananya,motion imitation
GPT-4o,,,,,,Chasing Your Tail: Pretending to chase your own tail while discussing playful or silly activities.,,Bananya,motion imitation
GPT-4o,,,,,,Jumping Over Obstacles: Mimicking small hops while discussing fun challenges.,,Bananya,motion imitation
GPT-4o,,,,,,Warming Hands by a Fire: Pretending to warm up while discussing staying cozy in the cold.,,Bananya,motion imitation
GPT-4o,,,,,,Sipping from a Straw: Mimicking drinking through a straw while discussing favorite drinks.,,Bananya,motion imitation
GPT-4o,,,,,,Tossing a Pebble: Pretending to throw a small stone while discussing skipping rocks or simple games.,,Bananya,motion imitation
GPT-4o,,,,,,Building a Pillow Fort: Mimicking stacking pillows while discussing creating a cozy space.,,Bananya,motion imitation
GPT-4o,,,,,,Blowing Kisses: Pretending to blow a kiss while discussing affectionate gestures.,,Bananya,motion imitation
GPT-4o,,,,,,Scratching the Floor: Mimicking pawing at the ground while discussing being curious.,,Bananya,motion imitation
GPT-4o,,,,,,Crawling Under a Chair: Pretending to crawl into a small space while discussing exploring tiny hideouts.,,Bananya,motion imitation
GPT-4o,,,,,,Bouncing a Ball: Mimicking bouncing a ball on the ground while discussing playful activities.,,Bananya,motion imitation
GPT-4o,,,,,,Snuggling with a Blanket: Pretending to wrap up in a blanket while discussing comfort and warmth.,,Bananya,motion imitation
GPT-4o,,,,,,Juggling Small Objects: Pretending to juggle while discussing dexterity and fun tricks.,,Bananya,motion imitation
GPT-4o,,,,,,Swatting at a Fly: Mimicking trying to catch a fly while discussing chasing small things.,,Bananya,motion imitation
GPT-4o,,,,,,Shivering from the Cold: Pretending to shiver while discussing chilly weather.,,Bananya,motion imitation
GPT-4o,,,,,,Leaping into Leaves: Mimicking jumping into a pile of leaves while discussing autumn fun.,,Bananya,motion imitation
GPT-4o,,,,,,Playing with a Shadow: Pretending to follow a shadow while discussing chasing light.,,Bananya,motion imitation
GPT-4o,,,,,,Tickling Feet: Mimicking tickling while discussing laughing and playing.,,Bananya,motion imitation
GPT-4o,,,,,,Using a Toy Hammer: Pretending to lightly tap with a toy hammer while discussing silly tools.,,Bananya,motion imitation
GPT-4o,,,,,,Nodding Head: Mimicking nodding in agreement while discussing understanding.,,Bananya,motion imitation
GPT-4o,,,,,,Whisker Twitches: Pretending to twitch whiskers while discussing curious movements.,,Bananya,motion imitation
GPT-4o,,,,,,Looking at a Snowflake: Mimicking holding out a hand to catch snow while discussing winter.,,Bananya,motion imitation
GPT-4o,,,,,,Blowing Out a Candle: Pretending to blow out a candle while discussing birthday wishes.,,Bananya,motion imitation
GPT-4o,,,,,,Swaying in the Wind: Mimicking swaying gently while discussing feeling relaxed.,,Bananya,motion imitation
GPT-4o,,,,,,Pretending to Sleep: Mimicking fake sleep while discussing nap time or bedtime.,,Bananya,motion imitation
GPT-4o,,,,,,Drinking from a Small Cup: Pretending to sip from a tiny cup while discussing tea parties.,,Bananya,motion imitation
GPT-4o,,,,,,Scratching Your Head: Mimicking a confused scratch while discussing puzzling thoughts.,,Bananya,motion imitation
GPT-4o,,,,,,Chasing a Sunbeam: Pretending to run after a beam of light while discussing playful moments.,,Bananya,motion imitation
GPT-4o,,,,,,Jumping on the Couch: Mimicking bouncing on a couch while discussing fun indoor activities.,,Bananya,motion imitation
GPT-4o,,,,,,Reaching for the Moon: Pretending to stretch arms up high while discussing dreams and ambitions.,,Bananya,motion imitation
GPT-4o,,,,,,Hugging a Friend: Mimicking hugging a soft toy or friend while discussing affection.,,Bananya,motion imitation
GPT-4o,,,,,,Spinning a Toy Top: Pretending to spin a top while discussing simple toys.,,Bananya,motion imitation
GPT-4o,,,,,,Building a Sandcastle: Mimicking patting down sand while discussing beach fun.,,Bananya,motion imitation
GPT-4o,,,,,,Licking Ice Cream: Pretending to eat ice cream while discussing favorite flavors.,,Bananya,motion imitation
GPT-4o,,,,,,Watching Fireflies: Mimicking catching or watching fireflies while discussing nighttime adventures.,,Bananya,motion imitation
GPT-4o,,,,,,Jumping on a Trampoline: Pretending to bounce on a trampoline while discussing energetic activities.,,Bananya,motion imitation
GPT-4o,,,,,,Fanning Yourself: Mimicking fanning your face while discussing hot weather.,,Bananya,motion imitation
GPT-4o,,,,,,Looking in the Mirror: Pretending to check your reflection while discussing self-awareness.,,Bananya,motion imitation
GPT-4o,,,,,,Stirring a Pot: Pretending to stir a small pot while discussing favorite meals or treats.,,Bananya,motion imitation
GPT-4o,,,,,,Flipping Through a Picture Book: Mimicking flipping pages while discussing storytelling.,,Bananya,motion imitation
GPT-4o,,,,,,"Poking a Balloon: Pretending to poke a balloon gently while discussing light, fun activities.",,Bananya,motion imitation
GPT-4o,,,,,,Pulling a Sled: Mimicking pulling a sled while discussing winter sports or snow fun.,,Bananya,motion imitation
GPT-4o,,,,,,Decorating a Tree: Pretending to hang decorations while discussing holidays or celebrations.,,Bananya,motion imitation
GPT-4o,,,,,,Making a Snow Angel: Mimicking sweeping arms while discussing playing in the snow.,,Bananya,motion imitation
GPT-4o,,,,,,Skipping Stones on Water: Pretending to skip stones while discussing nature and quiet moments.,,Bananya,motion imitation
GPT-4o,,,,,,Twirling in Circles: Mimicking spinning in circles while discussing dizzy fun.,,Bananya,motion imitation
GPT-4o,,,,,,Clapping Hands: Pretending to clap in excitement while discussing joyful moments.,,Bananya,motion imitation
GPT-4o,,,,,,Sitting on a Tree Branch: Mimicking sitting in a tree while discussing nature and climbing.,,Bananya,motion imitation
GPT-4o,,,,,,Tossing a Frisbee: Pretending to throw a Frisbee while discussing outdoor games.,,Bananya,motion imitation
GPT-4o,,,,,,Pretending to Fly with Wings: Mimicking flying like a bird while discussing imaginary adventures.,,Bananya,motion imitation
GPT-4o,,,,,,Catching Raindrops: Pretending to hold out hands in the rain while discussing weather.,,Bananya,motion imitation
GPT-4o,,,,,,Riding a Bike: Mimicking pedaling while discussing outdoor adventures.,,Bananya,motion imitation
GPT-4o,,,,,,Leaping Over a Stream: Pretending to jump over water while discussing exploration.,,Bananya,motion imitation
GPT-4o,,,,,,Riding a Rollercoaster: Mimicking holding on while discussing thrilling rides.,,Bananya,motion imitation
GPT-4o,,,,,,Swinging on a Tree Swing: Pretending to swing while discussing favorite outdoor spots.,,Bananya,motion imitation
GPT-4o,,,,,,Making a Funny Face: Mimicking funny expressions while discussing playfulness.,,Bananya,motion imitation
GPT-4o,,,,,,Catching Falling Snowflakes: Pretending to catch snow in your hands while discussing winter joy.,,Bananya,motion imitation
GPT-4o,,,,,,Gently Kicking a Ball: Mimicking kicking a soft ball while discussing simple games.,,Bananya,motion imitation
GPT-4o,,,,,,Wearing a Party Hat: Pretending to wear a festive hat while discussing celebrations and fun.,,Bananya,motion imitation
GPT-4o,,,,,,Waving Hello: Mimicking a wave while discussing friendly greetings.,,11-45-G,motion imitation
GPT-4o,,,,,,Checking a Wristwatch: Pretending to check the time while discussing punctuality.,,11-45-G,motion imitation
GPT-4o,,,,,,Stretching Arms: Mimicking a stretch while discussing staying flexible and active.,,11-45-G,motion imitation
GPT-4o,,,,,,Saluting: Pretending to salute while discussing formal greetings or respect.,,11-45-G,motion imitation
GPT-4o,,,,,,Handshaking: Mimicking a handshake while discussing introductions.,,11-45-G,motion imitation
GPT-4o,,,,,,Sitting Cross-Legged: Pretending to sit on the ground while discussing relaxation or meditation.,,11-45-G,motion imitation
GPT-4o,,,,,,Tapping on a Tablet: Mimicking using a touchscreen while discussing technology.,,11-45-G,motion imitation
GPT-4o,,,,,,Pointing to an Object: Pretending to point at something while discussing curiosity.,,11-45-G,motion imitation
GPT-4o,,,,,,Fixing a Piece of Equipment: Mimicking tightening or adjusting something while discussing maintenance.,,11-45-G,motion imitation
GPT-4o,,,,,,Giving a Thumbs-Up: Mimicking a thumbs-up while discussing positive moments.,,11-45-G,motion imitation
GPT-4o,,,,,,Typing on a Keyboard: Pretending to type while discussing working on a project.,,11-45-G,motion imitation
GPT-4o,,,,,,Carrying a Box: Mimicking lifting or carrying while discussing tasks.,,11-45-G,motion imitation
GPT-4o,,,,,,Patting on the Back: Pretending to pat someone on the back while discussing encouragement.,,11-45-G,motion imitation
GPT-4o,,,,,,Adjusting a Helmet: Mimicking putting on a helmet while discussing safety.,,11-45-G,motion imitation
GPT-4o,,,,,,Opening a Door: Pretending to open a door while discussing opportunities or entering spaces.,,11-45-G,motion imitation
GPT-4o,,,,,,Inspecting a Tool: Mimicking examining a tool while discussing repairs.,,11-45-G,motion imitation
GPT-4o,,,,,,Holding a Clipboard: Pretending to take notes while discussing documenting tasks.,,11-45-G,motion imitation
GPT-4o,,,,,,Gesturing to Follow: Mimicking a “follow me” motion while discussing teamwork.,,11-45-G,motion imitation
GPT-4o,,,,,,Cleaning a Surface: Pretending to wipe down something while discussing cleanliness.,,11-45-G,motion imitation
GPT-4o,,,,,,Running Diagnostics: Mimicking checking systems while discussing functionality.,,11-45-G,motion imitation
GPT-4o,,,,,,Pointing at a Screen: Pretending to gesture at a monitor while discussing information display.,,11-45-G,motion imitation
GPT-4o,,,,,,Pretending to Charge: Mimicking plugging into a power source while discussing recharging or energy.,,11-45-G,motion imitation
GPT-4o,,,,,,Scanning the Environment: Pretending to scan surroundings while discussing observation.,,11-45-G,motion imitation
GPT-4o,,,,,,Drawing a Sketch: Mimicking sketching on paper while discussing creative ideas.,,11-45-G,motion imitation
GPT-4o,,,,,,Giving a High-Five: Pretending to high-five while discussing celebration.,,11-45-G,motion imitation
GPT-4o,,,,,,Peeking Around a Corner: Mimicking looking around cautiously while discussing being careful.,,11-45-G,motion imitation
GPT-4o,,,,,,Showing Blueprints: Pretending to show a design while discussing plans for the future.,,11-45-G,motion imitation
GPT-4o,,,,,,Walking in Place: Mimicking walking while discussing staying active.,,11-45-G,motion imitation
GPT-4o,,,,,,Lifting Weights: Pretending to lift something heavy while discussing strength.,,11-45-G,motion imitation
GPT-4o,,,,,,Fist Bumping: Mimicking a fist bump while discussing camaraderie.,,11-45-G,motion imitation
GPT-4o,,,,,,Programming a Robot: Pretending to code while discussing technological advancement.,,11-45-G,motion imitation
GPT-4o,,,,,,Charging a Battery: Mimicking plugging in a battery while discussing energy efficiency.,,11-45-G,motion imitation
GPT-4o,,,,,,Throwing a Ball: Pretending to throw something while discussing activities.,,11-45-G,motion imitation
GPT-4o,,,,,,Catching a Ball: Mimicking catching while discussing coordination.,,11-45-G,motion imitation
GPT-4o,,,,,,Scratching Head: Pretending to scratch head while discussing problem-solving.,,11-45-G,motion imitation
GPT-4o,,,,,,Holding a Lightbulb: Mimicking screwing in a lightbulb while discussing bright ideas.,,11-45-G,motion imitation
GPT-4o,,,,,,Tuning a Machine: Pretending to adjust something while discussing machine maintenance.,,11-45-G,motion imitation
GPT-4o,,,,,,Shooting a Laser: Mimicking firing a laser while discussing futuristic technology.,,11-45-G,motion imitation
GPT-4o,,,,,,Using a Scanner: Pretending to scan an object while discussing checking items.,,11-45-G,motion imitation
GPT-4o,,,,,,Polishing a Surface: Mimicking polishing while discussing keeping things shiny and new.,,11-45-G,motion imitation
GPT-4o,,,,,,Lifting a Lid: Pretending to open a container while discussing investigation.,,11-45-G,motion imitation
GPT-4o,,,,,,Balancing a Tray: Mimicking holding something steady while discussing precision.,,11-45-G,motion imitation
GPT-4o,,,,,,Waving an Arm in a Circle: Pretending to create a circular motion while discussing energy or time.,,11-45-G,motion imitation
GPT-4o,,,,,,Tapping on a Microphone: Mimicking testing a microphone while discussing communication.,,11-45-G,motion imitation
GPT-4o,,,,,,Turning a Screwdriver: Pretending to tighten screws while discussing fixing things.,,11-45-G,motion imitation
GPT-4o,,,,,,Folding Hands Together: Mimicking a calm pose while discussing contemplation or rest.,,11-45-G,motion imitation
GPT-4o,,,,,,Presenting an Object: Pretending to offer something while discussing sharing ideas.,,11-45-G,motion imitation
GPT-4o,,,,,,Operating a Drone: Mimicking controlling a drone while discussing remote tasks.,,11-45-G,motion imitation
GPT-4o,,,,,,Pressing Buttons: Pretending to press buttons while discussing controlling a system.,,11-45-G,motion imitation
GPT-4o,,,,,,Lifting One Finger: Mimicking a gesture to pause or think while discussing focus.,,11-45-G,motion imitation
GPT-4o,,,,,,Opening a Drawer: Pretending to open a drawer while discussing storing items.,,11-45-G,motion imitation
GPT-4o,,,,,,Cleaning a Window: Mimicking wiping a surface while discussing clear vision.,,11-45-G,motion imitation
GPT-4o,,,,,,Connecting Cables: Pretending to connect wires while discussing efficiency.,,11-45-G,motion imitation
GPT-4o,,,,,,Tapping on a Smartwatch: Mimicking using a smartwatch while discussing time management.,,11-45-G,motion imitation
GPT-4o,,,,,,Petting an Imaginary Animal: Pretending to pet something while discussing companionship.,,11-45-G,motion imitation
GPT-4o,,,,,,Tuning a Radio: Mimicking adjusting a dial while discussing communication frequencies.,,11-45-G,motion imitation
